score rank topscore toparg mean sd nextscore nextarg
-3.2520217895507812 28229 9.558917999267578 29140 -2.569300651550293 1.2342381477355957 6.704652786254883 16412
-10.146888732910156 5007 -4.050865173339844 528 -11.62288761138916 1.2829047441482544 -5.07513427734375 1838
-2.6667022705078125 4897 3.9786930084228516 2727 -4.165891170501709 1.3469469547271729 3.4769630432128906 3449
-1.8526382446289062 11449 8.392148971557617 15299 -2.3915750980377197 1.2236298322677612 5.061454772949219 23978
-9.903610229492188 33167 -2.1817665100097656 16412 -8.678827285766602 1.3051741123199463 -2.4135971069335938 32311
-5.490486145019531 34581 3.333576202392578 22444 -4.1607537269592285 1.293715476989746 3.1663646697998047 13583
-2.6950607299804688 1397 8.717910766601562 22232 -5.095554351806641 1.2041785717010498 7.877326965332031 23874
-7.3403472900390625 24530 0.12456130981445312 25050 -6.878398418426514 1.3859368562698364 -0.19830703735351562 27497
-1.0884780883789062 5693 8.268329620361328 37088 -2.2754311561584473 1.1811388731002808 7.243124008178711 26200
-1.9712562561035156 6736 6.411855697631836 31862 -2.9977293014526367 1.1902369260787964 4.8068389892578125 39985
-0.3395862579345703 3609 8.075267791748047 24935 -1.8278937339782715 1.1717233657836914 7.451343536376953 22675
-3.5064239501953125 18947 4.932643890380859 1984 -3.4752790927886963 1.274735689163208 4.894290924072266 23286
-5.335865020751953 22150 9.773849487304688 24201 -5.092154502868652 1.2112900018692017 7.986337661743164 15156
-1.841012954711914 13713 12.156091690063477 30726 -2.195793390274048 1.186463713645935 9.12008285522461 4989
-2.1234779357910156 13165 6.572015762329102 25562 -2.5066077709198 1.1899999380111694 6.511669158935547 22751
-2.2497291564941406 8322 6.019611358642578 37197 -3.0903279781341553 1.2110289335250854 4.92694091796875 39480
-3.6151046752929688 35774 7.722576141357422 18575 -2.257472515106201 1.196781873703003 6.834318161010742 20496
-7.645774841308594 31901 0.5643348693847656 10212 -6.555124282836914 1.3308693170547485 0.4940357208251953 10727
-0.8646163940429688 7022 9.622684478759766 17433 -1.8051979541778564 1.1640011072158813 8.151283264160156 37383
1.929647445678711 2 2.4298171997070312 22376 -6.66945743560791 1.4814808368682861 1.929647445678711 0
1.0816192626953125 1 1.0816192626953125 0 -8.101301193237305 1.3122491836547852 -1.4675960540771484 39247
-1.1835289001464844 6342 6.584053039550781 27183 -2.2651963233947754 1.2028616666793823 6.48944091796875 19262
1.7161598205566406 1 1.7161598205566406 0 -7.320984363555908 1.3690720796585083 -1.5512886047363281 31830
-1.3159408569335938 9166 7.998716354370117 37850 -2.0606908798217773 1.2429157495498657 6.569856643676758 35123
0.3693809509277344 797 6.843177795410156 1772 -3.348248243331909 1.4190473556518555 4.707752227783203 18890
-0.9882888793945312 6438 7.371984481811523 21766 -2.0631542205810547 1.2362178564071655 6.425590515136719 26368
-0.13089561462402344 18 3.696075439453125 17722 -6.703051567077637 1.4072511196136475 2.2571792602539062 13432
-2.0359535217285156 11628 7.2158203125 18791 -2.546746015548706 1.2139469385147095 6.91316032409668 35165
-1.2412700653076172 111 1.1753273010253906 739 -5.995076656341553 1.3928978443145752 0.9585628509521484 11057
-3.404022216796875 17008 4.379922866821289 33743 -3.504070997238159 1.2570186853408813 4.315525054931641 9363
0.1897735595703125 1154 7.673496246337891 9041 -2.3643746376037598 1.1917970180511475 7.052181243896484 15044
0.29061126708984375 1212 8.280887603759766 31710 -2.194434642791748 1.185835599899292 7.474771499633789 211
-4.733177185058594 36016 8.970670700073242 17892 -3.278184175491333 1.2395318746566772 6.792818069458008 14396
-2.3341598510742188 17190 7.896465301513672 4805 -2.4172377586364746 1.2390042543411255 6.329301834106445 18078
0.6388397216796875 1071 7.1338653564453125 13056 -2.0569534301757812 1.1975678205490112 6.224174499511719 17578
-2.3943252563476562 28594 8.08768081665039 19900 -1.7789167165756226 1.151818871498108 7.129228591918945 7349
-0.580352783203125 3282 8.17587661743164 24168 -2.2489984035491943 1.2039602994918823 6.771982192993164 23177
-2.110260009765625 26273 10.382329940795898 27800 -1.65703547000885 1.1524080038070679 9.391189575195312 26917
0.6493091583251953 1229 6.618621826171875 27921 -2.508021354675293 1.3441987037658691 5.641380310058594 31904
-0.8993511199951172 2961 5.882043838500977 6508 -3.0583627223968506 1.3929136991500854 5.356882095336914 5447
-1.257904052734375 6903 9.799736022949219 3692 -2.262266159057617 1.201171636581421 7.360187530517578 1910
6.671154022216797 1 6.671154022216797 0 -7.6036481857299805 1.3039528131484985 -0.3511219024658203 15601
-4.819091796875 21881 2.9512557983398438 30543 -4.563901424407959 1.308074712753296 2.6828384399414062 33840
-4.321266174316406 4057 1.3878974914550781 26357 -6.095066070556641 1.3896628618240356 1.354644775390625 28780
1.9276084899902344 14 3.5436630249023438 39862 -4.737241268157959 1.4089857339859009 3.22784423828125 2670
-2.106342315673828 18586 7.124736785888672 28818 -2.068653106689453 1.247070550918579 6.784721374511719 27819
-1.7861709594726562 12313 11.490579605102539 28080 -2.2555599212646484 1.2056493759155273 9.076774597167969 24539
-2.60009765625 26231 7.848178863525391 23419 -2.0565543174743652 1.2305786609649658 7.727108001708984 32436
0.18178176879882812 1162 7.839265823364258 603 -2.3708391189575195 1.1816332340240479 7.07371711730957 8908
-10.108211517333984 28998 -2.369152069091797 26087 -9.285462379455566 1.3423415422439575 -2.6392173767089844 4415
-1.0589485168457031 5914 5.889108657836914 15551 -2.188947916030884 1.1901808977127075 5.7144622802734375 2251
-3.134918212890625 2471 7.63067626953125 9900 -5.090547561645508 1.2059953212738037 7.22193717956543 22520
-3.2091064453125 12220 3.9100379943847656 19941 -3.709707021713257 1.2584060430526733 3.885295867919922 38661
1.1780509948730469 370 8.937662124633789 15199 -2.198570966720581 1.1823115348815918 8.75343132019043 32817
-0.5588798522949219 2178 4.653078079223633 291 -3.2257425785064697 1.461524486541748 4.3414764404296875 21101
-10.503902435302734 34733 -3.451446533203125 10034 -9.124491691589355 1.2620849609375 -3.470733642578125 32932
-0.6975326538085938 6023 7.803676605224609 795 -1.793581247329712 1.1759041547775269 7.187494277954102 2587
1.0246505737304688 475 9.463554382324219 21783 -2.265927314758301 1.1980575323104858 8.313919067382812 37238
-5.784660339355469 2450 -0.8499069213867188 24213 -7.889557838439941 1.3122740983963013 -1.140756607055664 18216
-5.280670166015625 26545 2.9806251525878906 3395 -4.660650730133057 1.3507676124572754 2.576803207397461 21894
-2.0874710083007812 14262 7.516992568969727 39709 -2.3871331214904785 1.2189126014709473 5.898202896118164 23864
-1.8231315612792969 13534 8.727149963378906 2545 -2.2046058177948 1.1717116832733154 6.471508026123047 37157
-2.4616050720214844 9799 6.54069709777832 35914 -3.253167152404785 1.417608380317688 5.831750869750977 10429
-4.614543914794922 24885 5.832233428955078 9038 -4.145143032073975 1.289513349533081 3.9710311889648438 6662
-3.1256027221679688 18569 4.668844223022461 28632 -3.101895570755005 1.297431468963623 4.4780731201171875 27944
-2.032245635986328 17758 8.206924438476562 33395 -2.0516228675842285 1.2388131618499756 6.6178131103515625 39193
-5.327339172363281 4746 0.6483688354492188 29121 -6.91908597946167 1.3614592552185059 0.01026153564453125 36082
-2.6288986206054688 17064 11.469409942626953 5720 -2.7175796031951904 1.2264498472213745 5.813390731811523 32702
-5.8723907470703125 25098 2.802003860473633 33899 -5.3017120361328125 1.4709831476211548 2.725482940673828 36363
-1.7000846862792969 11942 10.085489273071289 19702 -2.2012557983398438 1.193326711654663 8.793794631958008 226
-6.423057556152344 4802 -0.5066661834716797 34174 -7.977529525756836 1.3387012481689453 -0.7239780426025391 23326
-2.250457763671875 25571 14.090744972229004 35784 -1.789776086807251 1.180321216583252 9.493736267089844 11165
-0.4444389343261719 7491 7.643001556396484 28055 -1.3429704904556274 1.1422706842422485 7.064140319824219 33165
-1.0902862548828125 2711 7.561378479003906 16253 -3.1209022998809814 1.2889807224273682 4.32379150390625 32889
-0.6358547210693359 3430 5.7908935546875 11004 -2.2074015140533447 1.1713758707046509 5.141216278076172 96
-6.57635498046875 2070 -1.7522811889648438 6292 -8.752447128295898 1.289844036102295 -2.52825927734375 9434
-6.091865539550781 986 1.3588066101074219 1133 -8.93083381652832 1.329795241355896 -1.7004261016845703 33249
-8.351753234863281 6373 -3.463409423828125 7668 -9.622129440307617 1.2946436405181885 -3.8310928344726562 9971
-3.85986328125 23566 5.006050109863281 27753 -3.4407074451446533 1.3883957862854004 4.859413146972656 10260
-2.2119064331054688 9935 7.159357070922852 15607 -2.8917009830474854 1.2050106525421143 5.969566345214844 2993
-1.8916740417480469 19904 9.782501220703125 27147 -1.7984527349472046 1.174149513244629 9.493736267089844 23116
-11.624359130859375 15580 -4.726005554199219 31058 -11.937372207641602 1.2161848545074463 -6.087272644042969 609
-3.853435516357422 31162 5.702875137329102 36201 -2.7961483001708984 1.4190597534179688 5.485626220703125 26161
-7.1017608642578125 17820 -0.23864364624023438 10919 -7.1957926750183105 1.3559268712997437 -0.6400413513183594 3855
-10.012821197509766 24015 -3.3573760986328125 16072 -9.625137329101562 1.333512783050537 -3.48529052734375 21431
-4.871387481689453 37763 6.150360107421875 4999 -3.146324872970581 1.197170376777649 4.8819427490234375 10141
-3.347442626953125 21571 6.576704025268555 20823 -3.1210994720458984 1.2720032930374146 6.437219619750977 19332
-7.885871887207031 31479 1.2218437194824219 36434 -6.8102803230285645 1.3651728630065918 0.9535999298095703 23405
-3.02288818359375 6050 5.652862548828125 13804 -4.185842514038086 1.2103567123413086 3.979888916015625 24574
-1.5941505432128906 2467 3.8680496215820312 9059 -3.734529495239258 1.293660283088684 3.8166065216064453 9959
-1.6997547149658203 11037 9.847074508666992 8029 -2.2668964862823486 1.1961325407028198 5.735437393188477 6896
-1.0741024017333984 5246 6.818107604980469 22385 -2.2958662509918213 1.1732463836669922 6.673778533935547 22472
-0.7883014678955078 5378 6.678476333618164 32434 -1.9663692712783813 1.1637741327285767 6.211214065551758 12538
-10.84100341796875 27505 -4.256507873535156 16251 -10.200579643249512 1.2687498331069946 -4.4828338623046875 21652
-1.134988784790039 2028 4.679254531860352 34631 -3.7116265296936035 1.4138152599334717 4.20867919921875 34323
-0.4426918029785156 3514 6.833160400390625 16822 -1.9679433107376099 1.1558966636657715 6.759056091308594 30609
-1.2041893005371094 7908 7.095659255981445 4845 -2.075826644897461 1.2250087261199951 6.518026351928711 26974
-1.2576065063476562 8473 6.2921142578125 14615 -2.0758347511291504 1.2379072904586792 5.858423233032227 18430
-0.10335350036621094 994 3.914020538330078 4418 -3.903726577758789 1.509521484375 3.8311729431152344 9638
-3.1502952575683594 31296 8.14999008178711 7511 -2.260664939880371 1.2109618186950684 8.05937385559082 20516
-5.88531494140625 2886 -1.3549022674560547 35224 -7.852379322052002 1.3165086507797241 -1.5971412658691406 7629
-4.4901580810546875 20383 3.361499786376953 15705 -4.349226474761963 1.3525375127792358 2.8123550415039062 13260
-2.273651123046875 20297 10.725828170776367 8879 -2.1914331912994385 1.1896100044250488 7.678661346435547 33029
-1.8722991943359375 21384 10.303167343139648 29296 -1.7154293060302734 1.1630337238311768 7.247043609619141 13848
-5.488346099853516 715 -2.3476409912109375 24273 -8.49545955657959 1.3158637285232544 -2.363739013671875 25315
-0.6638412475585938 675 5.477373123168945 15014 -3.949707269668579 1.2686576843261719 3.947864532470703 15866
-0.7105293273925781 7203 7.427837371826172 21854 -1.6542725563049316 1.2064534425735474 7.175100326538086 4124
2.4668426513671875 1 2.4668426513671875 0 -6.487629413604736 1.3663409948349 1.0037765502929688 37330
-3.2016067504882812 21404 6.457340240478516 16569 -2.991914749145508 1.2294784784317017 5.884143829345703 37764
-1.8411579132080078 13924 12.726055145263672 32484 -2.195725917816162 1.1873053312301636 6.98417854309082 30231
-1.1340961456298828 5383 16.489761352539062 116 -2.36445689201355 1.1972601413726807 8.222787857055664 6786
-2.212413787841797 20218 7.202009201049805 27081 -2.1038997173309326 1.1922121047973633 5.635387420654297 15125
-2.7834510803222656 15038 5.257503509521484 7199 -3.010817289352417 1.224131464958191 4.85723876953125 790
-6.862712860107422 2403 27.538082122802734 19807 -8.934081077575684 1.3019912242889404 -3.0588531494140625 1760
-6.527099609375 4283 -0.5981025695800781 1318 -8.227446556091309 1.3738818168640137 -1.8482494354248047 8377
-2.502696990966797 22388 7.654638290405273 19918 -2.264354705810547 1.1969813108444214 7.439035415649414 21707
-5.922218322753906 30205 10.521438598632812 13141 -5.0988054275512695 1.2106555700302124 10.358192443847656 6131
-0.8192272186279297 4279 6.584053039550781 2648 -2.2576687335968018 1.1942399740219116 5.1600189208984375 679
-3.7273101806640625 10368 3.9575042724609375 25728 -4.4258527755737305 1.3093898296356201 3.2569656372070312 22157
-3.8080291748046875 20921 5.892536163330078 22618 -3.6401944160461426 1.2559059858322144 3.375316619873047 34957
-2.6306533813476562 26490 13.289348602294922 3944 -2.064558267593384 1.2338451147079468 5.8016815185546875 37625
-4.636199951171875 9184 2.263500213623047 527 -5.436185836791992 1.2446815967559814 2.0465240478515625 20850
-2.15362548828125 16860 10.112384796142578 103 -2.265864849090576 1.1961429119110107 9.351360321044922 10896
-1.3667106628417969 19059 11.562273025512695 3053 -1.3866807222366333 1.1571226119995117 9.245441436767578 35803
-1.3091793060302734 15538 8.13302230834961 36029 -1.5694388151168823 1.152785062789917 6.800148010253906 28188
-2.9159927368164062 28523 13.289348602294922 2158 -2.2660176753997803 1.1987606287002563 9.365154266357422 14464
-2.6081008911132812 433 0.45688819885253906 17421 -6.652068614959717 1.4558311700820923 0.3276863098144531 19556
-1.3692646026611328 19429 8.749507904052734 32412 -1.3791770935058594 1.158974051475525 8.504497528076172 35394
-3.3212661743164062 30451 6.579710006713867 26107 -2.4864916801452637 1.2183760404586792 5.920688629150391 22146
-1.845315933227539 3706 4.9123687744140625 24784 -3.898815155029297 1.525146484375 4.85822868347168 25465
0.2773303985595703 1168 8.937662124633789 29851 -2.2018823623657227 1.1739579439163208 7.219327926635742 376
-0.9233589172363281 489 2.7712631225585938 4307 -4.817988872528076 1.4013268947601318 2.443622589111328 37524
-9.681190490722656 17557 -3.1338043212890625 27476 -9.836271286010742 1.3266699314117432 -3.724945068359375 27366
-5.063407897949219 31828 3.730154037475586 33645 -4.036355018615723 1.286726713180542 3.6944313049316406 13329
-6.1201629638671875 3267 -1.52557373046875 17175 -8.098302841186523 1.397092580795288 -1.7588157653808594 6270
-1.4477577209472656 22519 11.222152709960938 38002 -1.2942601442337036 1.1536051034927368 8.018482208251953 11664
-3.1912803649902344 12774 4.486446380615234 34281 -3.661742925643921 1.405381441116333 3.731210708618164 6103
-4.566440582275391 85 -2.9445457458496094 23248 -9.077081680297852 1.3731746673583984 -3.0587158203125 28852
-7.912269592285156 4642 -1.6621513366699219 32446 -9.43876838684082 1.2820907831192017 -3.5030784606933594 17658
-0.24473190307617188 637 5.181312561035156 11878 -3.7382521629333496 1.302843451499939 4.500396728515625 27432
-1.867706298828125 15297 9.260177612304688 28265 -2.0675742626190186 1.2379002571105957 7.126304626464844 33725
-9.047637939453125 23978 -2.452617645263672 7749 -8.675573348999023 1.3034193515777588 -2.6771812438964844 6376
-0.8290958404541016 6217 8.999736785888672 28420 -1.9116255044937134 1.1765053272247314 8.18389892578125 4585
-2.7251510620117188 1415 3.3014373779296875 36721 -5.671799659729004 1.4321298599243164 3.185789108276367 34610
-6.568866729736328 616 -3.1045303344726562 24156 -9.559100151062012 1.2975181341171265 -3.9760208129882812 36044
-3.195709228515625 32058 8.313919067382812 35077 -2.2599499225616455 1.190751314163208 6.714328765869141 15794
-6.105110168457031 4943 -0.6987762451171875 31227 -7.637298107147217 1.342286229133606 -1.4929332733154297 24504
-5.616546630859375 9019 1.153076171875 26024 -6.488837242126465 1.2787154912948608 0.9847373962402344 22173
-2.0809555053710938 2784 4.295427322387695 29812 -3.963616371154785 1.232171654701233 3.927764892578125 19824
-3.1951332092285156 33669 7.124736785888672 33025 -2.0489320755004883 1.2395045757293701 5.673046112060547 2338
-9.663429260253906 24787 -2.4720611572265625 7550 -9.224096298217773 1.3096187114715576 -3.1642379760742188 9544
-1.9252281188964844 21698 7.748849868774414 38587 -1.747581958770752 1.15494966506958 7.452585220336914 30696
-3.80072021484375 27771 6.08831787109375 28605 -3.1213111877441406 1.2831772565841675 5.129693984985352 25552
